GEOID,sovi,rank,fema_region
g45011,0.1332986000424414,340.0,FEMA_4
g45013,0.6746572816905331,263.0,FEMA_4
g45015,-3.1464333564358644,672.0,FEMA_4
g45017,-1.5900915703817255,570.0,FEMA_4
g45019,-1.528299277593052,563.0,FEMA_4
g45021,-0.7839141076735778,467.0,FEMA_4
g45023,-0.9738123292963102,491.0,FEMA_4
g45025,-0.3102684580809941,400.0,FEMA_4
g45027,1.547391278299153,164.0,FEMA_4
g45029,1.3207170893763496,186.0,FEMA_4
g45031,-0.6518045071725651,449.0,FEMA_4
g45033,2.459071897513227,101.0,FEMA_4
g45035,-3.9793595396026356,697.0,FEMA_4
g45037,-1.4094144384873104,548.0,FEMA_4
g45039,1.1963118540544189,197.0,FEMA_4
g45041,-0.7746082478786163,465.0,FEMA_4
g45043,0.7460771990918009,258.0,FEMA_4
g45045,-1.7387589027294137,592.0,FEMA_4
g45047,-0.036804979133914485,361.0,FEMA_4
g45049,1.0637911502312454,217.0,FEMA_4
g45051,2.038940076926167,131.0,FEMA_4
g45053,2.4227204935319744,105.0,FEMA_4
g45055,-1.6619307703293829,581.0,FEMA_4
g45057,-1.5682931088279106,569.0,FEMA_4
g45059,0.41239071855753906,296.0,FEMA_4
g45061,2.4214524459556612,106.0,FEMA_4
g45063,-3.2621725073151135,676.0,FEMA_4
g45065,3.539364012302325,50.0,FEMA_4
g45067,0.337805956547905,304.0,FEMA_4
g45069,3.214136533312591,62.0,FEMA_4
g45071,0.23486313844306012,320.0,FEMA_4
g45073,-0.6247468565456227,445.0,FEMA_4
g45075,0.5005716818183337,283.0,FEMA_4
g45077,-1.983180257053869,607.0,FEMA_4
g45079,-1.953901977164947,603.0,FEMA_4
g45081,0.5368865418243002,279.0,FEMA_4
g45083,-1.0493986930433539,500.0,FEMA_4
g45085,-0.5352489622831702,434.0,FEMA_4
g45087,0.4648807512863784,287.0,FEMA_4
g45089,1.1546275501618075,200.0,FEMA_4
g45091,-3.5129109274781025,684.0,FEMA_4
g46003,-0.7033962467899323,167.0,FEMA_8
g46005,1.4103808623348062,73.0,FEMA_8
g46007,3.5619179137076777,30.0,FEMA_8
g46009,-2.1957613434674643,233.0,FEMA_8
g46011,-3.4684906515956637,264.0,FEMA_8
g46013,-0.5143996015770363,156.0,FEMA_8
g46015,0.5742301986737752,104.0,FEMA_8
g46017,0.8582090053223461,92.0,FEMA_8
g46019,0.9526375779779044,89.0,FEMA_8
g46021,3.192656612598487,37.0,FEMA_8
g46023,0.5287859509520954,105.0,FEMA_8
g46025,-0.5976387479611847,159.0,FEMA_8
g46027,-1.559940347030022,205.0,FEMA_8
g46029,-1.2523401872083415,188.0,FEMA_8
g46031,0.7273133025533074,99.0,FEMA_8
g46033,1.8527062178385392,57.0,FEMA_8
g46035,-1.7406502306322107,213.0,FEMA_8
g46037,1.462176003260097,68.0,FEMA_8
g46039,-1.4480977924534355,198.0,FEMA_8
g46041,1.460870277205006,69.0,FEMA_8
g46043,-1.0483052188871305,180.0,FEMA_8
g46045,-1.777677639858703,216.0,FEMA_8
g46047,4.684950803137744,19.0,FEMA_8
g46049,-1.239241510442265,186.0,FEMA_8
g46051,-0.684898293632177,166.0,FEMA_8
g46053,1.14969359473362,81.0,FEMA_8
g46055,-2.7318260247370767,247.0,FEMA_8
g46057,-3.039084671389083,258.0,FEMA_8
g46059,-0.1388900845922632,139.0,FEMA_8
g46061,-4.005610617644007,274.0,FEMA_8
g46063,-3.948481547970407,273.0,FEMA_8
g46065,-1.9564287678058316,221.0,FEMA_8
g46067,-0.045709501429859634,135.0,FEMA_8
g46069,0.8824634570500033,91.0,FEMA_8
g46071,-1.5566261604296163,204.0,FEMA_8
g46073,1.7989031256581072,60.0,FEMA_8
g46075,1.5603607316562764,65.0,FEMA_8
g46077,-1.6374739299182361,208.0,FEMA_8
g46079,-0.7678362671283373,169.0,FEMA_8
g46081,0.2798515964184136,115.0,FEMA_8
g46083,-4.824157616255506,287.0,FEMA_8
g46085,-0.8234994892788383,170.0,FEMA_8
g46087,-2.8896501938385035,250.0,FEMA_8
g46089,1.1523102668569836,80.0,FEMA_8
g46091,-1.1885021752571299,183.0,FEMA_8
g46093,-1.665793383711105,210.0,FEMA_8
g46095,1.9824004410267406,53.0,FEMA_8
g46097,-1.0711274399091915,181.0,FEMA_8
g46099,-0.11388927474464006,138.0,FEMA_8
g46101,-2.98482275061163,254.0,FEMA_8
g46103,-0.4570399167803675,152.0,FEMA_8
g46105,-0.6096678905882663,161.0,FEMA_8
g46107,3.485644593998979,31.0,FEMA_8
g46109,0.491450576587928,107.0,FEMA_8
g46111,-0.4806151036896089,154.0,FEMA_8
g46113,6.857449659831872,4.0,FEMA_8
g46115,-0.519229057206242,158.0,FEMA_8
g46117,-1.99914811308453,223.0,FEMA_8
g46119,-5.3815097473476285,289.0,FEMA_8
g46121,4.542608147571877,21.0,FEMA_8
g46123,0.7940843539821725,94.0,FEMA_8
g46125,-1.771568438596287,215.0,FEMA_8
g46127,-3.7984866659507683,269.0,FEMA_8
g46129,0.786048356425688,95.0,FEMA_8
g46135,-0.38218259892153017,148.0,FEMA_8
g46137,3.1229570377731837,38.0,FEMA_8
g47001,-0.5042986236027702,428.0,FEMA_4
g47003,-1.5995163638272762,571.0,FEMA_4
g47005,1.6059670657890297,158.0,FEMA_4
g47007,1.2385742730117844,193.0,FEMA_4
g47009,-2.1813000790614328,619.0,FEMA_4
g47011,-1.6735230892957609,584.0,FEMA_4
g47013,1.1454256484449576,203.0,FEMA_4
g47015,-1.5336533572687496,565.0,FEMA_4
g47017,-0.4150626374881093,413.0,FEMA_4
g47019,0.7396943721733662,259.0,FEMA_4
g47021,-4.87676914695635,712.0,FEMA_4
g47023,-2.0291029321629646,609.0,FEMA_4
g47025,-0.692546271792503,455.0,FEMA_4
g47027,1.2963022499122852,188.0,FEMA_4
g47029,1.5939391337591602,159.0,FEMA_4
g47031,-1.0125887485271892,495.0,FEMA_4
g47033,1.0725474165947433,215.0,FEMA_4
g47035,0.9040209031039024,239.0,FEMA_4
g47037,-0.38097937554087014,408.0,FEMA_4
g47039,1.4845370143554555,172.0,FEMA_4
g47041,0.6011291659699873,273.0,FEMA_4
g47043,-2.9765103797764265,663.0,FEMA_4
g47045,-1.306823083237543,538.0,FEMA_4
g47047,-4.534083634043987,707.0,FEMA_4
g47049,0.011362630927676781,354.0,FEMA_4
g47051,-1.6411905627505314,578.0,FEMA_4
g47053,-0.06717915202712565,365.0,FEMA_4
g47055,-1.4322085453925737,550.0,FEMA_4
g47057,-0.9199306013340842,485.0,FEMA_4
g47059,0.43715599875499445,293.0,FEMA_4
g47061,1.7402240609126205,148.0,FEMA_4
g47063,0.0988553348419679,344.0,FEMA_4
g47065,-0.9689548361293995,488.0,FEMA_4
g47067,2.5115670487223207,99.0,FEMA_4
g47069,0.8385564630215545,248.0,FEMA_4
g47071,0.9589070988718628,232.0,FEMA_4
g47073,-1.2992209492537201,535.0,FEMA_4
g47075,0.19690626308772116,327.0,FEMA_4
g47077,-2.198947293732648,622.0,FEMA_4
g47079,0.6401232128322545,269.0,FEMA_4
g47081,-1.1894416067971891,522.0,FEMA_4
g47083,0.7812814062524295,255.0,FEMA_4
g47085,-0.29791480635777756,397.0,FEMA_4
g47087,0.1497619675194095,336.0,FEMA_4
g47089,-0.6179761204936638,441.0,FEMA_4
g47091,1.9099137774969022,137.0,FEMA_4
g47093,-2.504017167561618,640.0,FEMA_4
g47095,9.768065496147315,3.0,FEMA_4
g47097,0.2785824082342558,313.0,FEMA_4
g47099,-1.6811933839958078,585.0,FEMA_4
g47101,-0.08193722915170468,368.0,FEMA_4
g47103,-1.1278373775784152,511.0,FEMA_4
g47105,-1.1137383896240909,509.0,FEMA_4
g47107,-1.2635118011220248,527.0,FEMA_4
g47109,-0.2688546034135152,390.0,FEMA_4
g47111,-1.1386106875253907,512.0,FEMA_4
g47113,-1.4015724708574409,546.0,FEMA_4
g47115,-1.4870362759509614,557.0,FEMA_4
g47117,-2.489319171458675,639.0,FEMA_4
g47119,-1.0263550209519365,496.0,FEMA_4
g47121,-2.017824474189896,608.0,FEMA_4
g47123,-0.25981417005475316,387.0,FEMA_4
g47125,-2.572212381601664,642.0,FEMA_4
g47127,-2.208200921722343,623.0,FEMA_4
g47129,0.5159402045465649,281.0,FEMA_4
g47131,0.32392603498863126,307.0,FEMA_4
g47133,-1.4382370902744122,552.0,FEMA_4
g47135,3.335662698142642,57.0,FEMA_4
g47137,1.3647539580391368,183.0,FEMA_4
g47139,-0.4412330305798472,418.0,FEMA_4
g47141,-0.20378408916023594,382.0,FEMA_4
g47143,-0.6297994738556975,447.0,FEMA_4
g47145,-0.8489202733792208,475.0,FEMA_4
g47147,-3.6995075226304337,690.0,FEMA_4
g47149,-4.218352245377017,700.0,FEMA_4
g47151,-0.03924780950455786,362.0,FEMA_4
g47153,0.32270180280569144,308.0,FEMA_4
g47155,0.9395812987670856,235.0,FEMA_4
g47157,-1.444836514193375,553.0,FEMA_4
g47159,-2.7094645530799233,647.0,FEMA_4
g47161,-0.471010269167399,422.0,FEMA_4
g47163,-0.4447026092454754,419.0,FEMA_4
g47165,-4.2557760579950505,704.0,FEMA_4
g47167,-4.049983945253127,699.0,FEMA_4
g47169,-2.907785512707093,656.0,FEMA_4
g47171,1.2216978120682231,196.0,FEMA_4
g47173,-1.6123753642045469,572.0,FEMA_4
g47175,-0.5674797957106235,436.0,FEMA_4
g47177,0.2737993947501899,314.0,FEMA_4
g47179,-0.970975528970388,489.0,FEMA_4
g47181,1.5407452050725974,165.0,FEMA_4
g47183,-0.7243502086836935,459.0,FEMA_4
g47185,-1.304548880751628,536.0,FEMA_4
g47187,-9.727869691811382,736.0,FEMA_4
g47189,-5.333753744112744,717.0,FEMA_4
g48001,-2.8115367520780596,444.0,FEMA_6
g48003,-2.7959288891173815,442.0,FEMA_6
g48005,0.012164127366481623,260.0,FEMA_6
g48007,1.0947361537449907,153.0,FEMA_6
g48009,-2.7959306946203943,443.0,FEMA_6
g48011,0.7182402620599514,186.0,FEMA_6
g48013,-0.5132991702341858,310.0,FEMA_6
g48015,-2.4891052841220835,427.0,FEMA_6
g48017,1.0472450903720343,156.0,FEMA_6
g48019,-1.3160126673680737,372.0,FEMA_6
g48021,-3.44866671440639,469.0,FEMA_6
g48023,2.699566124337762,61.0,FEMA_6
g48025,0.06097467110060262,253.0,FEMA_6
g48027,-0.6208848096749814,320.0,FEMA_6
g48029,1.6313275312757205,117.0,FEMA_6
g48031,-1.4606159217163037,379.0,FEMA_6
g48033,-6.5503985404429015,498.0,FEMA_6
g48035,1.720104143245663,114.0,FEMA_6
g48037,-0.965657631900952,348.0,FEMA_6
g48039,-3.916116225219929,479.0,FEMA_6
g48041,-0.833234501406199,340.0,FEMA_6
g48043,-0.8098481492322154,339.0,FEMA_6
g48045,0.1254038792432839,243.0,FEMA_6
g48047,10.037016516548329,1.0,FEMA_6
g48049,0.8340545917214619,179.0,FEMA_6
g48051,-1.3288628150900728,374.0,FEMA_6
g48053,-0.4613665140221202,301.0,FEMA_6
g48055,-0.660516208336511,323.0,FEMA_6
g48057,-0.38373387137320025,294.0,FEMA_6
g48059,-1.1044487068826723,355.0,FEMA_6
g48061,6.18542572844859,8.0,FEMA_6
g48063,0.45485585018787733,207.0,FEMA_6
g48065,-2.960705229057421,447.0,FEMA_6
g48067,1.8746495785318325,97.0,FEMA_6
g48069,1.130989330384351,149.0,FEMA_6
g48071,-6.567751182902624,499.0,FEMA_6
g48073,0.659905573770016,191.0,FEMA_6
g48075,-0.7990729186237717,338.0,FEMA_6
g48077,-1.3118319988701725,371.0,FEMA_6
g48079,-0.9672870504259302,349.0,FEMA_6
g48081,2.0207257329696837,88.0,FEMA_6
g48083,3.3534557559106766,39.0,FEMA_6
g48085,-5.3445021609187116,492.0,FEMA_6
g48087,1.540950834879586,122.0,FEMA_6
g48089,-0.11585618034179146,272.0,FEMA_6
g48091,-3.4203184005491094,468.0,FEMA_6
g48093,2.462235375849389,68.0,FEMA_6
g48095,-3.256848836725003,459.0,FEMA_6
g48097,-0.32135868128134815,288.0,FEMA_6
g48099,-0.02441772193419478,266.0,FEMA_6
g48101,6.055137496850454,9.0,FEMA_6
g48103,-1.021246075978132,351.0,FEMA_6
g48105,0.434251633737494,212.0,FEMA_6
g48107,4.108680163000308,26.0,FEMA_6
g48109,5.658040361982544,10.0,FEMA_6
g48111,-1.7925288998948445,392.0,FEMA_6
g48113,1.193906944963292,146.0,FEMA_6
g48115,0.0657694723202118,251.0,FEMA_6
g48117,0.8101574587667831,181.0,FEMA_6
g48119,1.2041948786691468,145.0,FEMA_6
g48121,-4.326928245049402,483.0,FEMA_6
g48123,0.2260229497143778,229.0,FEMA_6
g48125,2.0062076594008236,89.0,FEMA_6
g48127,5.459776439060379,13.0,FEMA_6
g48129,-0.5919503926113288,319.0,FEMA_6
g48131,4.987782789791955,19.0,FEMA_6
g48133,1.7325287387469954,108.0,FEMA_6
g48135,-1.2862554350858035,370.0,FEMA_6
g48137,2.046390661584938,84.0,FEMA_6
g48139,-3.1640513811261943,455.0,FEMA_6
g48141,4.191632200292769,24.0,FEMA_6
g48143,-1.265730626950278,369.0,FEMA_6
g48145,2.80890844776258,57.0,FEMA_6
g48147,-0.4881114706812847,304.0,FEMA_6
g48149,-0.5036895268018635,308.0,FEMA_6
g48151,1.7578746442608961,106.0,FEMA_6
g48153,2.9275755662934464,53.0,FEMA_6
g48155,7.7069811611240455,4.0,FEMA_6
g48157,-5.343335711063199,491.0,FEMA_6
g48159,0.13893857967909942,241.0,FEMA_6
g48161,-2.248067335578435,415.0,FEMA_6
g48163,1.4115875344113546,130.0,FEMA_6
g48165,-3.5889691441564104,473.0,FEMA_6
g48167,-2.395976691327244,424.0,FEMA_6
g48169,0.18835802111127542,234.0,FEMA_6
g48171,1.1429347905476068,148.0,FEMA_6
g48173,-10.884716760438712,502.0,FEMA_6
g48175,-0.22909036225697266,278.0,FEMA_6
g48177,0.264197342212784,227.0,FEMA_6
g48179,-0.7102360535171355,328.0,FEMA_6
g48181,0.2110644423162386,231.0,FEMA_6
g48183,-0.5760071701443658,318.0,FEMA_6
g48185,-2.0017010838619695,400.0,FEMA_6
g48187,-2.6103554510089175,436.0,FEMA_6
g48189,1.5516653210743863,121.0,FEMA_6
g48191,3.9556698678853444,33.0,FEMA_6
g48193,3.2540364853940655,42.0,FEMA_6
g48195,-0.7307738096024916,331.0,FEMA_6
g48197,3.1815359930183664,44.0,FEMA_6
g48199,-3.3264194985341677,461.0,FEMA_6
g48201,0.2893684058602828,223.0,FEMA_6
g48203,-2.1789940450626806,410.0,FEMA_6
g48205,-6.307474670131485,497.0,FEMA_6
g48207,0.43800837336199305,211.0,FEMA_6
g48209,-3.1236561947236114,454.0,FEMA_6
g48211,-1.2526235032067685,366.0,FEMA_6
g48213,-0.5012473918971537,307.0,FEMA_6
g48215,5.393702399797535,15.0,FEMA_6
g48217,0.2654289480033943,226.0,FEMA_6
g48219,-0.6693096723141135,325.0,FEMA_6
g48221,-2.387266326182895,423.0,FEMA_6
g48223,0.13954560678267824,240.0,FEMA_6
g48225,0.10585129585976097,246.0,FEMA_6
g48227,0.8291917971409877,180.0,FEMA_6
g48229,3.175008377609158,45.0,FEMA_6
g48231,-1.2141553489326145,362.0,FEMA_6
g48233,-1.1533231513724644,358.0,FEMA_6
g48235,-3.5056011750653067,471.0,FEMA_6
g48237,-3.8401792268701804,478.0,FEMA_6
g48239,-1.4092369180181015,376.0,FEMA_6
g48241,-0.9780028296254216,350.0,FEMA_6
g48243,0.2501868099526152,228.0,FEMA_6
g48245,-0.4750597292199943,303.0,FEMA_6
g48247,2.1275502485301496,79.0,FEMA_6
g48249,1.7933895675755576,103.0,FEMA_6
g48251,-3.3549149900749486,462.0,FEMA_6
g48253,-0.4274801597333331,297.0,FEMA_6
g48255,-0.33944101124400416,290.0,FEMA_6
g48257,-3.2429774446437567,458.0,FEMA_6
g48259,-4.877643450565943,488.0,FEMA_6
g48261,5.435214630159578,14.0,FEMA_6
g48263,1.7639230938795971,105.0,FEMA_6
g48265,2.023927568722951,87.0,FEMA_6
g48267,1.8893390222338708,96.0,FEMA_6
g48269,-3.4180796411097734,467.0,FEMA_6
g48271,3.4381441685708483,37.0,FEMA_6
g48273,2.121467477996511,80.0,FEMA_6
g48275,4.405883193207919,22.0,FEMA_6
g48277,1.503166485846393,125.0,FEMA_6
g48279,3.0804963001681194,48.0,FEMA_6
g48281,-0.4747028670857737,302.0,FEMA_6
g48283,3.206787743409887,43.0,FEMA_6
g48285,0.02430284171397945,258.0,FEMA_6
g48287,-2.020162955103861,401.0,FEMA_6
g48289,-0.9548855036180226,347.0,FEMA_6
g48291,-3.3756931990908488,463.0,FEMA_6
g48293,-0.24994463866911018,280.0,FEMA_6
g48295,-1.2531186183513068,367.0,FEMA_6
g48297,0.13072201123898858,242.0,FEMA_6
g48299,1.1645033533418978,147.0,FEMA_6
g48301,-14.34624736114715,503.0,FEMA_6
g48303,0.30953201572873346,219.0,FEMA_6
g48305,2.0246195731587973,86.0,FEMA_6
g48307,1.5397800024494737,123.0,FEMA_6
g48309,1.0116613969472166,160.0,FEMA_6
g48311,-3.394397464456091,464.0,FEMA_6
g48313,-1.5775178988156822,383.0,FEMA_6
g48315,0.0424922466564126,254.0,FEMA_6
g48317,-0.7654618400493676,335.0,FEMA_6
g48319,0.0677086271223224,250.0,FEMA_6
g48321,0.2896757367830946,222.0,FEMA_6
g48323,6.235127925736416,7.0,FEMA_6
g48325,-1.0833356101260778,354.0,FEMA_6
g48327,5.6295125803070105,11.0,FEMA_6
g48329,-4.004055108436499,480.0,FEMA_6
g48331,0.9917065438597659,163.0,FEMA_6
g48333,1.6338629347671838,116.0,FEMA_6
g48335,-2.9613532163963887,448.0,FEMA_6
g48337,-0.28936377304702293,283.0,FEMA_6
g48339,-4.953411726716077,489.0,FEMA_6
g48341,0.7048846533003958,188.0,FEMA_6
g48343,2.0837734205634004,81.0,FEMA_6
g48345,-0.3762258816320635,292.0,FEMA_6
g48347,-0.3054707735059171,287.0,FEMA_6
g48349,-0.003290100440829613,262.0,FEMA_6
g48351,-1.8787235899256582,396.0,FEMA_6
g48353,2.944204516511531,52.0,FEMA_6
g48355,1.7304999883374594,110.0,FEMA_6
g48357,-1.3433947425816988,375.0,FEMA_6
g48359,2.2329223916654763,76.0,FEMA_6
g48361,-2.2565815232102153,416.0,FEMA_6
g48363,-0.08148792454386589,268.0,FEMA_6
g48365,-3.516145667231548,472.0,FEMA_6
g48367,-5.14050309200403,490.0,FEMA_6
g48369,0.6149210327944756,195.0,FEMA_6
g48371,0.10213889326923031,247.0,FEMA_6
g48373,0.10738245670469188,245.0,FEMA_6
g48375,1.9115152244054552,95.0,FEMA_6
g48377,5.225871252918639,17.0,FEMA_6
g48379,-0.677597715753266,327.0,FEMA_6
g48381,-2.380480817648908,422.0,FEMA_6
g48383,-4.4372929315397664,484.0,FEMA_6
g48385,3.337501333223339,40.0,FEMA_6
g48387,2.854755981629887,55.0,FEMA_6
g48389,4.082271462070581,28.0,FEMA_6
g48391,2.776169345531606,59.0,FEMA_6
g48393,-1.1928268681103789,361.0,FEMA_6
g48395,0.19642630964530283,232.0,FEMA_6
g48397,-5.921789147292373,495.0,FEMA_6
g48399,2.852515106664769,56.0,FEMA_6
g48401,-2.4355552879168934,426.0,FEMA_6
g48403,1.730595859647128,109.0,FEMA_6
g48405,3.2758001244472537,41.0,FEMA_6
g48407,-2.0325013184839706,403.0,FEMA_6
g48409,0.7639042807750631,183.0,FEMA_6
g48411,-0.5234403317608389,312.0,FEMA_6
g48413,-1.059265921698762,353.0,FEMA_6
g48415,-1.1064934483165614,356.0,FEMA_6
g48417,-0.7293372503876823,329.0,FEMA_6
g48419,-1.5967651115780863,384.0,FEMA_6
g48421,-0.511651931298021,309.0,FEMA_6
g48423,-1.0273754099004198,352.0,FEMA_6
g48425,-2.660134394750668,439.0,FEMA_6
g48427,9.3581511394932,3.0,FEMA_6
g48429,-0.7627878345083172,333.0,FEMA_6
g48431,-1.2650286097489527,368.0,FEMA_6
g48433,-0.8617121665212072,343.0,FEMA_6
g48435,-3.50291015176161,470.0,FEMA_6
g48437,0.9298120537695578,168.0,FEMA_6
g48439,-0.5558364347193955,317.0,FEMA_6
g48441,1.0056892302392926,161.0,FEMA_6
g48443,0.9831693565705389,165.0,FEMA_6
g48445,0.709106738491284,187.0,FEMA_6
g48447,-0.44839692232496975,299.0,FEMA_6
g48449,0.47825434846276316,204.0,FEMA_6
g48451,1.387514187231601,132.0,FEMA_6
g48453,-2.5485781329501624,432.0,FEMA_6
g48455,1.129175446434932,150.0,FEMA_6
g48457,-0.8756366936030743,344.0,FEMA_6
g48459,-1.7784701611014389,391.0,FEMA_6
g48461,0.29962458153046356,220.0,FEMA_6
g48463,4.205428296255573,23.0,FEMA_6
g48465,4.040244720333699,30.0,FEMA_6
g48467,-0.012797506435007544,263.0,FEMA_6
g48469,0.220914415229912,230.0,FEMA_6
g48471,-2.3364227867025855,417.0,FEMA_6
g48473,-3.7271647087123205,476.0,FEMA_6
g48475,0.8598903012183696,176.0,FEMA_6
g48477,0.16405723643108722,235.0,FEMA_6
g48479,5.0530622320548035,18.0,FEMA_6
g48481,0.7184875434567283,185.0,FEMA_6
g48483,-0.8799556661927281,345.0,FEMA_6
g48485,0.1616046456578925,237.0,FEMA_6
g48487,2.8752806151467354,54.0,FEMA_6
g48489,5.496128575914026,12.0,FEMA_6
g48491,-3.602146416354367,474.0,FEMA_6
g48493,-2.9909976788660413,449.0,FEMA_6
g48495,-0.2398458614864939,279.0,FEMA_6
g48497,-4.480485136546669,485.0,FEMA_6
g48499,1.22976231080049,141.0,FEMA_6
g48501,-2.568592611934223,433.0,FEMA_6
g48503,0.19628709451046122,233.0,FEMA_6
g48505,4.1087359868911575,25.0,FEMA_6
g48507,7.237348187412157,5.0,FEMA_6
g49001,0.26468403372369037,117.0,FEMA_8
g49003,-2.4996979125224286,240.0,FEMA_8
g49005,-2.86533197674369,249.0,FEMA_8
g49007,1.0146774857582146,87.0,FEMA_8
g49009,5.366549212519189,14.0,FEMA_8
g49011,-1.505939106851506,201.0,FEMA_8
g49013,-2.506080588685327,241.0,FEMA_8
g49015,-1.2849979137045167,189.0,FEMA_8
g49017,1.8794253069736473,56.0,FEMA_8
g49019,2.9010190630167534,40.0,FEMA_8
g49021,-1.0221968980400071,178.0,FEMA_8
g49023,-1.6320067138375534,207.0,FEMA_8
g49025,2.8039792952672826,45.0,FEMA_8
g49027,-0.8540581109614203,172.0,FEMA_8
g49029,-4.508659398168016,283.0,FEMA_8
g49031,6.270164697507306,8.0,FEMA_8
g49033,0.2504561829599026,118.0,FEMA_8
g49035,2.337940269622642,49.0,FEMA_8
g49037,3.2417975032252926,35.0,FEMA_8
g49039,-0.8877352778022678,174.0,FEMA_8
g49041,-1.388880925507572,196.0,FEMA_8
g49043,-3.8166469467766735,270.0,FEMA_8
g49045,-3.248860020730941,262.0,FEMA_8
g49047,-4.107759804689403,277.0,FEMA_8
g49049,-3.7026351995763553,267.0,FEMA_8
g49051,-2.669439840784746,244.0,FEMA_8
g49053,1.421261404118288,71.0,FEMA_8
g49055,-0.1602810310243794,142.0,FEMA_8
g49057,0.27034513395041926,116.0,FEMA_8
g50001,-2.9093577821414622,61.0,FEMA_1
g50003,1.8090841559914792,14.0,FEMA_1
g50005,-0.6302472046382678,43.0,FEMA_1
g50007,-4.171561612099305,65.0,FEMA_1
g50009,1.2606380757475963,18.0,FEMA_1
g50011,-1.4847441972878612,52.0,FEMA_1
g50013,-5.074715136897488,66.0,FEMA_1
g50015,-3.8662078808432687,63.0,FEMA_1
g50017,-2.2307264001428933,60.0,FEMA_1
g50019,2.181023196699752,10.0,FEMA_1
g50021,0.021190613024944183,32.0,FEMA_1
g50023,-1.9202919743713422,57.0,FEMA_1
g50025,-1.8846904331409395,56.0,FEMA_1
g50027,-0.9654213498844917,46.0,FEMA_1
g51001,3.4521156339127455,28.0,FEMA_3
g51003,-3.2197666771881854,250.0,FEMA_3
g51005,0.8740658325385895,88.0,FEMA_3
g51007,-1.8136251374401569,220.0,FEMA_3
g51009,-1.3717368916907855,203.0,FEMA_3
g51011,0.007802101985826315,134.0,FEMA_3
g51013,-4.530442596370468,278.0,FEMA_3
g51015,-2.1433269658452154,232.0,FEMA_3
g51017,2.735727019272371,35.0,FEMA_3
g51019,-2.979572324619489,246.0,FEMA_3
g51021,0.9810215445296087,86.0,FEMA_3
g51023,-4.191373333370707,272.0,FEMA_3
g51025,6.422936781983488,6.0,FEMA_3
g51027,1.8795874329572773,55.0,FEMA_3
g51029,4.0314537282393035,22.0,FEMA_3
g51031,-1.6646293745362148,217.0,FEMA_3
g51033,-1.4282420801375804,207.0,FEMA_3
g51035,1.29086211260632,74.0,FEMA_3
g51036,-3.8344500568656565,267.0,FEMA_3
g51037,2.3330431697460337,44.0,FEMA_3
g51041,-3.3040191645987487,252.0,FEMA_3
g51043,-3.591831085943113,259.0,FEMA_3
g51045,-0.8253393868817566,189.0,FEMA_3
g51047,-0.6929516365636759,178.0,FEMA_3
g51049,0.8905765221217785,87.0,FEMA_3
g51051,2.0706055629345985,50.0,FEMA_3
g51053,0.08738347402563268,128.0,FEMA_3
g51057,2.11929486290476,48.0,FEMA_3
g51059,-1.9618208792711342,227.0,FEMA_3
g51061,-3.802942277490857,265.0,FEMA_3
g51063,-1.4050686664441205,205.0,FEMA_3
g51065,-3.1693729200053062,249.0,FEMA_3
g51067,-0.8524368540624754,191.0,FEMA_3
g51069,-2.8633112399717917,245.0,FEMA_3
g51071,-0.8885346727200665,192.0,FEMA_3
g51073,-2.385595870439512,240.0,FEMA_3
g51075,-4.975825449903976,280.0,FEMA_3
g51077,1.956400717214439,53.0,FEMA_3
g51079,-1.0384809144153027,196.0,FEMA_3
g51081,6.056818139024626,7.0,FEMA_3
g51083,2.318842540714147,45.0,FEMA_3
g51085,-5.230590159216413,281.0,FEMA_3
g51087,-2.261943671625696,235.0,FEMA_3
g51089,1.1866221055921238,77.0,FEMA_3
g51091,0.26481046157164156,113.0,FEMA_3
g51093,-2.7877313307671607,243.0,FEMA_3
g51095,-1.8167973410119382,221.0,FEMA_3
g51097,-0.49121049624085417,166.0,FEMA_3
g51099,-3.895458949536466,268.0,FEMA_3
g51101,-4.923966972332141,279.0,FEMA_3
g51103,5.219509308375179,12.0,FEMA_3
g51105,1.7244042946990168,65.0,FEMA_3
g51107,-4.29896872983399,275.0,FEMA_3
g51109,-1.9275290894544064,225.0,FEMA_3
g51111,3.765302346349615,25.0,FEMA_3
g51113,0.3313848868437159,110.0,FEMA_3
g51115,0.41292594515818243,104.0,FEMA_3
g51117,4.513731980210982,18.0,FEMA_3
g51119,2.200219887259112,47.0,FEMA_3
g51121,-3.307859461154976,253.0,FEMA_3
g51125,1.6042627568147416,70.0,FEMA_3
g51127,-4.172620542785012,271.0,FEMA_3
g51131,5.009123895013629,14.0,FEMA_3
g51133,2.409328574912122,41.0,FEMA_3
g51135,4.754464261877022,16.0,FEMA_3
g51137,-0.8142428234592551,188.0,FEMA_3
g51139,0.6242459265067037,94.0,FEMA_3
g51141,2.899488458084762,31.0,FEMA_3
g51143,-0.4038109889259709,162.0,FEMA_3
g51145,-3.6950421867423326,260.0,FEMA_3
g51147,2.6213005593868166,38.0,FEMA_3
g51149,-2.3766110687058357,239.0,FEMA_3
g51153,-0.40253878614450506,161.0,FEMA_3
g51155,-0.1912250068335431,152.0,FEMA_3
g51157,-2.573041545387506,242.0,FEMA_3
g51159,5.032633905869283,13.0,FEMA_3
g51161,-3.355555242221865,254.0,FEMA_3
